Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/28/2024 12:33:07
Sample Interval , 1 s
, PM100D 15100936
Type, PM100D
Serialnumber, P0011539
Sensor, S120C
SensorSerialnumber, 15100936
Wavelength / Responsivity, 635 nm

,,,PM100D 15100936, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/28/2024, 12:33:07.654,0.00033652
1, 11/28/2024, 12:33:08.702,0.00033676
2, 11/28/2024, 12:33:09.705,0.00033701
3, 11/28/2024, 12:33:10.716,0.0003371
4, 11/28/2024, 12:33:11.737,0.00033703
5, 11/28/2024, 12:33:12.747,0.00033699
6, 11/28/2024, 12:33:13.759,0.00033685
7, 11/28/2024, 12:33:14.774,0.00033677
8, 11/28/2024, 12:33:15.790,0.00033694
9, 11/28/2024, 12:33:16.806,0.00033702
10, 11/28/2024, 12:33:17.818,0.00033686
11, 11/28/2024, 12:33:18.832,0.00033695
12, 11/28/2024, 12:33:19.844,0.00033698
13, 11/28/2024, 12:33:20.854,0.00033699
14, 11/28/2024, 12:33:21.868,0.00033699
15, 11/28/2024, 12:33:22.881,0.00033697
16, 11/28/2024, 12:33:23.158,0.00033687
17, 11/28/2024, 12:33:24.172,0.00033691
18, 11/28/2024, 12:33:25.185,0.00033686
19, 11/28/2024, 12:33:26.198,0.00033689
20, 11/28/2024, 12:33:27.211,0.00033678
21, 11/28/2024, 12:33:28.221,0.00033688
22, 11/28/2024, 12:33:29.234,0.00033689
23, 11/28/2024, 12:33:30.245,0.00033691
24, 11/28/2024, 12:33:31.257,0.00033697
25, 11/28/2024, 12:33:32.270,0.000337
26, 11/28/2024, 12:33:33.281,0.00033699
27, 11/28/2024, 12:33:34.292,0.00033697
28, 11/28/2024, 12:33:35.306,0.00033697
29, 11/28/2024, 12:33:36.318,0.00033693
30, 11/28/2024, 12:33:37.329,0.00033694
31, 11/28/2024, 12:33:38.344,0.00033684
32, 11/28/2024, 12:33:39.359,0.00033684
33, 11/28/2024, 12:33:40.371,0.00033681
34, 11/28/2024, 12:33:41.381,0.0003368
35, 11/28/2024, 12:33:42.394,0.00033682
36, 11/28/2024, 12:33:43.412,0.00033683
37, 11/28/2024, 12:33:44.426,0.00033696
38, 11/28/2024, 12:33:45.440,0.00033697
39, 11/28/2024, 12:33:46.451,0.000337
40, 11/28/2024, 12:33:47.463,0.00033696
41, 11/28/2024, 12:33:48.475,0.00033703
42, 11/28/2024, 12:33:49.489,0.00033698
43, 11/28/2024, 12:33:50.501,0.00033692
44, 11/28/2024, 12:33:51.513,0.00033677
45, 11/28/2024, 12:33:52.525,0.00033685
46, 11/28/2024, 12:33:53.535,0.00033683
47, 11/28/2024, 12:33:54.546,0.00033692
48, 11/28/2024, 12:33:55.563,0.00033691
49, 11/28/2024, 12:33:56.576,0.00033696
50, 11/28/2024, 12:33:57.589,0.00033702
51, 11/28/2024, 12:33:58.604,0.00033701
52, 11/28/2024, 12:33:59.619,0.00033702
53, 11/28/2024, 12:34:00.629,0.00033696
54, 11/28/2024, 12:34:01.637,0.00033694
55, 11/28/2024, 12:34:02.647,0.00033687
56, 11/28/2024, 12:34:03.658,0.00033668
57, 11/28/2024, 12:34:04.675,0.00033673
58, 11/28/2024, 12:34:05.687,0.00033674
59, 11/28/2024, 12:34:06.697,0.00033692
60, 11/28/2024, 12:34:07.706,0.00033682
61, 11/28/2024, 12:34:08.720,0.00033694
62, 11/28/2024, 12:34:09.733,0.00033701
63, 11/28/2024, 12:34:10.745,0.00033698
64, 11/28/2024, 12:34:11.757,0.00033702
65, 11/28/2024, 12:34:12.770,0.00033703
66, 11/28/2024, 12:34:13.783,0.00033698
67, 11/28/2024, 12:34:14.795,0.00033694
68, 11/28/2024, 12:34:15.804,0.00033684
69, 11/28/2024, 12:34:16.816,0.00033682
70, 11/28/2024, 12:34:17.829,0.00033686
71, 11/28/2024, 12:34:18.837,0.00033682
72, 11/28/2024, 12:34:19.851,0.00033695
73, 11/28/2024, 12:34:20.863,0.00033691
74, 11/28/2024, 12:34:21.871,0.00033697
75, 11/28/2024, 12:34:22.148,0.00033699
76, 11/28/2024, 12:34:23.160,0.00033699
77, 11/28/2024, 12:34:24.172,0.00033701
78, 11/28/2024, 12:34:25.187,0.00033696
79, 11/28/2024, 12:34:26.200,0.00033702
80, 11/28/2024, 12:34:27.214,0.00033697
81, 11/28/2024, 12:34:28.229,0.00033691
82, 11/28/2024, 12:34:29.242,0.00033695
83, 11/28/2024, 12:34:30.253,0.00033691
84, 11/28/2024, 12:34:31.265,0.0003369
85, 11/28/2024, 12:34:32.274,0.00033686
86, 11/28/2024, 12:34:33.286,0.0003369
87, 11/28/2024, 12:34:34.303,0.00033686
88, 11/28/2024, 12:34:35.315,0.00033688
89, 11/28/2024, 12:34:36.327,0.0003369
90, 11/28/2024, 12:34:37.344,0.00033694
91, 11/28/2024, 12:34:38.357,0.00033693
92, 11/28/2024, 12:34:39.369,0.00033695
93, 11/28/2024, 12:34:40.379,0.00033703
94, 11/28/2024, 12:34:41.391,0.00033703
95, 11/28/2024, 12:34:42.407,0.00033703
96, 11/28/2024, 12:34:43.421,0.00033701
97, 11/28/2024, 12:34:44.437,0.00033699
98, 11/28/2024, 12:34:45.450,0.00033697
99, 11/28/2024, 12:34:46.464,0.00033689
100, 11/28/2024, 12:34:47.476,0.0003369
101, 11/28/2024, 12:34:48.488,0.00033696
102, 11/28/2024, 12:34:49.500,0.00033699
103, 11/28/2024, 12:34:50.508,0.000337
104, 11/28/2024, 12:34:51.519,0.00033697
105, 11/28/2024, 12:34:52.533,0.0003369
106, 11/28/2024, 12:34:53.549,0.00033689
107, 11/28/2024, 12:34:54.561,0.00033694
108, 11/28/2024, 12:34:55.574,0.00033694
109, 11/28/2024, 12:34:56.583,0.00033686
110, 11/28/2024, 12:34:57.596,0.00033684
111, 11/28/2024, 12:34:58.611,0.00033691
112, 11/28/2024, 12:34:59.625,0.00033689
113, 11/28/2024, 12:35:00.637,0.00033683
114, 11/28/2024, 12:35:01.648,0.0003368
115, 11/28/2024, 12:35:02.662,0.00033676
116, 11/28/2024, 12:35:03.674,0.00033681
117, 11/28/2024, 12:35:04.686,0.00033672
118, 11/28/2024, 12:35:05.702,0.00033677
119, 11/28/2024, 12:35:06.712,0.00033671
120, 11/28/2024, 12:35:07.722,0.00033683
121, 11/28/2024, 12:35:08.732,0.00033676
122, 11/28/2024, 12:35:09.744,0.00033671
123, 11/28/2024, 12:35:10.758,0.00033668
124, 11/28/2024, 12:35:11.770,0.00033675
125, 11/28/2024, 12:35:12.785,0.00033682
126, 11/28/2024, 12:35:13.801,0.00033684
127, 11/28/2024, 12:35:14.811,0.00033688
128, 11/28/2024, 12:35:15.823,0.00033682
129, 11/28/2024, 12:35:16.837,0.00033686
130, 11/28/2024, 12:35:17.857,0.00033684
131, 11/28/2024, 12:35:18.870,0.00033682
132, 11/28/2024, 12:35:19.148,0.00033699
133, 11/28/2024, 12:35:20.159,0.00033688
134, 11/28/2024, 12:35:21.174,0.00033678
135, 11/28/2024, 12:35:22.188,0.00033683
136, 11/28/2024, 12:35:23.200,0.00033687
137, 11/28/2024, 12:35:24.216,0.00033682
138, 11/28/2024, 12:35:25.227,0.00033681
139, 11/28/2024, 12:35:26.237,0.00033681
140, 11/28/2024, 12:35:27.245,0.00033687
141, 11/28/2024, 12:35:28.261,0.00033681
142, 11/28/2024, 12:35:29.280,0.00033684
143, 11/28/2024, 12:35:30.293,0.00033684
144, 11/28/2024, 12:35:31.305,0.00033691
145, 11/28/2024, 12:35:32.316,0.00033692
146, 11/28/2024, 12:35:33.332,0.00033691
147, 11/28/2024, 12:35:34.347,0.00033697
148, 11/28/2024, 12:35:35.361,0.00033693
149, 11/28/2024, 12:35:36.373,0.000337
150, 11/28/2024, 12:35:37.387,0.00033699
151, 11/28/2024, 12:35:38.397,0.00033692
152, 11/28/2024, 12:35:39.407,0.00033697
153, 11/28/2024, 12:35:40.419,0.00033693
154, 11/28/2024, 12:35:41.433,0.0003369
155, 11/28/2024, 12:35:42.453,0.00033688
156, 11/28/2024, 12:35:43.465,0.00033686
157, 11/28/2024, 12:35:44.483,0.00033686
158, 11/28/2024, 12:35:45.495,0.00033698
159, 11/28/2024, 12:35:46.507,0.00033695
160, 11/28/2024, 12:35:47.519,0.00033698
161, 11/28/2024, 12:35:48.529,0.00033695
162, 11/28/2024, 12:35:49.541,0.00033687
163, 11/28/2024, 12:35:50.552,0.00033691
164, 11/28/2024, 12:35:51.566,0.00033698
165, 11/28/2024, 12:35:52.582,0.00033695
166, 11/28/2024, 12:35:53.591,0.00033694
167, 11/28/2024, 12:35:54.606,0.00033691
168, 11/28/2024, 12:35:55.622,0.00033699
169, 11/28/2024, 12:35:56.639,0.00033688
170, 11/28/2024, 12:35:57.654,0.00033691
171, 11/28/2024, 12:35:58.671,0.00033693
172, 11/28/2024, 12:35:59.682,0.00033684
173, 11/28/2024, 12:36:00.692,0.00033691
174, 11/28/2024, 12:36:01.706,0.00033683
175, 11/28/2024, 12:36:02.722,0.00033682
176, 11/28/2024, 12:36:03.726,0.00033685
177, 11/28/2024, 12:36:04.738,0.0003368
178, 11/28/2024, 12:36:05.750,0.00033679
179, 11/28/2024, 12:36:06.761,0.0003368
180, 11/28/2024, 12:36:07.772,0.00033682
181, 11/28/2024, 12:36:08.788,0.0003369
182, 11/28/2024, 12:36:09.802,0.0003369
183, 11/28/2024, 12:36:10.816,0.00033686
184, 11/28/2024, 12:36:11.839,0.00033685
185, 11/28/2024, 12:36:12.854,0.0003369
186, 11/28/2024, 12:36:13.864,0.00033688
187, 11/28/2024, 12:36:14.879,0.00033693
188, 11/28/2024, 12:36:15.156,0.00033694
189, 11/28/2024, 12:36:16.170,0.00033684
190, 11/28/2024, 12:36:17.179,0.00033689
191, 11/28/2024, 12:36:18.190,0.00033688
192, 11/28/2024, 12:36:19.205,0.00033682
193, 11/28/2024, 12:36:20.212,0.00033682
194, 11/28/2024, 12:36:21.227,0.00033688
195, 11/28/2024, 12:36:22.238,0.00033682
196, 11/28/2024, 12:36:23.254,0.00033679
197, 11/28/2024, 12:36:24.265,0.00033677
198, 11/28/2024, 12:36:25.280,0.00033679
199, 11/28/2024, 12:36:26.293,0.00033679
200, 11/28/2024, 12:36:27.307,0.00033683
201, 11/28/2024, 12:36:28.320,0.00033682
202, 11/28/2024, 12:36:29.340,0.00033683
203, 11/28/2024, 12:36:30.351,0.00033686
204, 11/28/2024, 12:36:31.363,0.00033682
205, 11/28/2024, 12:36:32.372,0.00033691
206, 11/28/2024, 12:36:33.387,0.0003369
207, 11/28/2024, 12:36:34.407,0.00033692
208, 11/28/2024, 12:36:35.417,0.00033694
209, 11/28/2024, 12:36:36.430,0.0003369
210, 11/28/2024, 12:36:37.442,0.00033688
211, 11/28/2024, 12:36:38.458,0.00033688
212, 11/28/2024, 12:36:39.467,0.00033683
213, 11/28/2024, 12:36:40.483,0.00033685
214, 11/28/2024, 12:36:41.496,0.00033676
215, 11/28/2024, 12:36:42.508,0.00033677
216, 11/28/2024, 12:36:43.518,0.00033674
217, 11/28/2024, 12:36:44.534,0.00033672
218, 11/28/2024, 12:36:45.545,0.00033674
219, 11/28/2024, 12:36:46.561,0.00033683
220, 11/28/2024, 12:36:47.574,0.00033681
221, 11/28/2024, 12:36:48.591,0.0003368
222, 11/28/2024, 12:36:49.603,0.00033683
223, 11/28/2024, 12:36:50.614,0.00033684
224, 11/28/2024, 12:36:51.630,0.00033676
225, 11/28/2024, 12:36:52.641,0.00033672
226, 11/28/2024, 12:36:53.655,0.00033672
227, 11/28/2024, 12:36:54.667,0.00033664
228, 11/28/2024, 12:36:55.676,0.0003367
229, 11/28/2024, 12:36:56.689,0.00033657
230, 11/28/2024, 12:36:57.704,0.00033668
231, 11/28/2024, 12:36:58.712,0.00033662
232, 11/28/2024, 12:36:59.725,0.00033655
233, 11/28/2024, 12:37:00.741,0.00033659
234, 11/28/2024, 12:37:01.754,0.00033662
235, 11/28/2024, 12:37:02.766,0.00033655
236, 11/28/2024, 12:37:03.778,0.00033652
237, 11/28/2024, 12:37:04.786,0.00033663
238, 11/28/2024, 12:37:05.800,0.00033665
239, 11/28/2024, 12:37:06.810,0.00033668
240, 11/28/2024, 12:37:07.821,0.00033674
241, 11/28/2024, 12:37:08.831,0.00033678
242, 11/28/2024, 12:37:09.841,0.00033672
243, 11/28/2024, 12:37:10.861,0.0003367
244, 11/28/2024, 12:37:11.875,0.00033672
245, 11/28/2024, 12:37:12.152,0.0003366
246, 11/28/2024, 12:37:13.170,0.00033664
247, 11/28/2024, 12:37:14.182,0.00033663
248, 11/28/2024, 12:37:15.191,0.0003366
249, 11/28/2024, 12:37:16.210,0.00033661
250, 11/28/2024, 12:37:17.227,0.00033654
251, 11/28/2024, 12:37:18.243,0.00033653
252, 11/28/2024, 12:37:19.254,0.00033654
253, 11/28/2024, 12:37:20.268,0.00033654
254, 11/28/2024, 12:37:21.290,0.00033662
255, 11/28/2024, 12:37:22.299,0.00033664
256, 11/28/2024, 12:37:23.313,0.00033663
257, 11/28/2024, 12:37:24.326,0.00033663
258, 11/28/2024, 12:37:25.338,0.00033668
259, 11/28/2024, 12:37:26.352,0.0003367
260, 11/28/2024, 12:37:27.366,0.00033674
261, 11/28/2024, 12:37:28.382,0.00033662
262, 11/28/2024, 12:37:29.396,0.00033664
263, 11/28/2024, 12:37:30.407,0.00033659
264, 11/28/2024, 12:37:31.423,0.00033664
265, 11/28/2024, 12:37:32.432,0.00033658
266, 11/28/2024, 12:37:33.447,0.00033657
267, 11/28/2024, 12:37:34.465,0.00033657
268, 11/28/2024, 12:37:35.480,0.00033652
269, 11/28/2024, 12:37:36.492,0.00033652
270, 11/28/2024, 12:37:37.507,0.00033655
271, 11/28/2024, 12:37:38.522,0.00033652
272, 11/28/2024, 12:37:39.532,0.00033662
273, 11/28/2024, 12:37:40.547,0.00033654
274, 11/28/2024, 12:37:41.561,0.0003366
275, 11/28/2024, 12:37:42.574,0.00033654
276, 11/28/2024, 12:37:43.586,0.00033667
277, 11/28/2024, 12:37:44.597,0.00033657
278, 11/28/2024, 12:37:45.608,0.00033651
279, 11/28/2024, 12:37:46.623,0.0003365
280, 11/28/2024, 12:37:47.624,0.00033656
281, 11/28/2024, 12:37:48.638,0.00033655
282, 11/28/2024, 12:37:49.648,0.00033659
283, 11/28/2024, 12:37:50.658,0.00033658
284, 11/28/2024, 12:37:51.673,0.00033663
285, 11/28/2024, 12:37:52.687,0.00033656
286, 11/28/2024, 12:37:53.699,0.00033662
287, 11/28/2024, 12:37:54.713,0.00033662
